City,State,Zip,Latitude,Longitude,Timezone,DST
Buffalo,KS,66717,37.705016,-95.69832,-6,1
Palmyra,NE,68418,40.702467,-96.3845,-6,1
Dallas,TX,75342,32.767268,-96.777626,-6,1
Dallas,TX,75346,32.767268,-96.777626,-6,1
Keene,TX,76059,32.39286,-97.3275,-6,1
Waco,TX,76706,31.514267,-97.11807,-6,1
Starkville,CO,81074,37.121029,-104.523155,-7,1
Augusta,MT,59410,47.503261,-112.48018,-7,1
Tahoka,TX,79373,33.199867,-101.81949,-6,1
Odessa,TX,79769,31.746572,-102.566993,-6,1
Jonesboro,AR,72402,35.80881,-90.652887,-6,1
Lyons,GA,30436,32.177508,-82.30448,-5,1
Lucas,IA,50151,41.06058,-93.49076,-6,1
Raritan,NJ,8896,40.566553,-74.599801,-5,1
Gilbert,LA,71336,32.037425,-91.64475,-6,1
Jackson,TN,38305,35.693101,-88.80653,-6,1
Elizabethtown,NY,12932,44.212623,-73.59542,-5,1
Jacksonville Beach,FL,32250,30.284641,-81.39844,-5,1
Mount Vision,NY,13810,42.609579,-75.09464,-5,1
Miami,FL,33155,25.739011,-80.30685,-5,1
Lancaster,MO,63548,40.524127,-92.51071,-6,1
Darden,TN,38328,35.667861,-88.21648,-6,1
Summit,MS,39666,31.292262,-90.45228,-6,1
Cheneyville,LA,71325,30.996931,-92.32228,-6,1
Cincinnati,OH,45224,39.204959,-84.53734,-5,1
Middleport,OH,45760,39.006757,-82.08208,-5,1
Wheatfield,IN,46392,41.186662,-87.05359,-6,1
Saginaw,AL,35137,33.206302,-86.781162,-6,1
Verona,KY,41092,38.815335,-84.68485,-5,1
Emerald,WI,54012,45.115377,-92.28686,-6,1
Minneapolis,MN,55455,44.971965,-93.23588,-6,1
Rochester,MN,55901,44.048931,-92.49459,-6,1
Bremen,KY,42325,37.333802,-87.26807,-6,1
Slaughters,KY,42456,37.514424,-87.49975,-6,1
Se Ree,KY,40164,37.670928,-86.39204,-6,1
Fairburn,GA,30213,33.565662,-84.59321,-5,1
Arnoldsville,GA,30619,33.863663,-83.24825,-5,1
Valdosta,GA,31604,30.827965,-83.252192,-5,1
Columbus,GA,31917,32.491005,-84.874123,-5,1
Earleton,FL,32631,29.730413,-82.097095,-5,1
Boynton Beach,FL,33474,26.645895,-80.430269,-5,1
Mooresville,AL,35649,34.625704,-86.8784,-6,1
Vanlue,OH,45890,40.973064,-83.48845,-5,1
Indianapolis,IN,46283,39.779492,-86.132837,-5,0
Ridgely,TN,38080,36.224429,-89.48641,-6,1
Seward,PA,15954,40.414654,-79.01806,-5,1
Mont Clare,PA,19453,40.137922,-75.50218,-5,1
Lyndonville,VT,5851,44.541352,-72.02686,-5,1
East Woodstock,CT,6244,41.984327,-71.981045,-5,1
Black Creek,NC,27813,35.633996,-77.93311,-5,1
Southport,NC,28461,33.963111,-78.05743,-5,1
Emerald Isle,NC,28954,34.673805,-76.97842,-5,1
Greenville,SC,29610,34.849745,-82.453779,-5,1
Simpsonville,SC,29680,34.709869,-82.28385,-5,1
Clarks Hill,SC,29821,33.643924,-82.13638,-5,1
Brooklyn,NY,11205,40.694214,-73.96529,-5,1
Middle Village,NY,11379,40.716028,-73.87925,-5,1
Mastic,NY,11950,40.80481,-72.84664,-5,1
Emory,VA,24327,36.773659,-81.82771,-5,1
Cumberland,MD,21502,39.646587,-78.77398,-5,1
Yorkshire,NY,14173,42.524691,-78.475474,-5,1
Sacramento,CA,94253,38.377411,-121.444429,-8,1
San Jose,CA,95161,37.189396,-121.705327,-8,1
Torrance,CA,90505,33.810848,-118.35096,-8,1
Grants Pass,OR,97527,42.405162,-123.3624,-8,1
Midland,OR,97634,42.129926,-121.81778,-8,1
Maple Falls,WA,98266,48.853213,-122.247881,-8,1
Wenatchee,WA,98807,47.905787,-120.520211,-8,1
Hope,AK,99605,60.911003,-149.62708,-9,1
Gallup,NM,87302,35.480924,-108.176693,-7,1
Willow,AK,99688,61.796774,-150.07792,-9,1
Fitchburg,MA,1420,42.578689,-71.80338,-5,1
Seaton,IL,61476,41.095037,-90.80998,-6,1
Herculaneum,MO,63048,38.261863,-90.3902,-6,1
Canyon Lake,TX,78133,29.883884,-98.25219,-6,1
San Antonio,TX,78258,29.649797,-98.50406,-6,1
Keenesburg,CO,80643,40.078242,-104.49916,-7,1
Springfield,CO,81073,37.409787,-102.61726,-7,1
Charenton,LA,70523,29.883266,-91.5301,-6,1
Hebron,ND,58638,46.877355,-102.0497,-6,1
Emigrant,MT,59027,45.310206,-110.8895,-7,1
Lindsborg,KS,67456,38.590743,-97.67156,-6,1
Shickley,NE,68436,40.43034,-97.73815,-6,1
South Sioux City,NE,68776,42.467095,-96.4187,-6,1
Horton,MO,64751,37.946913,-94.42222,-6,1
Pottsboro,TX,75076,33.818635,-96.69338,-6,1
Sunnyvale,TX,75182,32.803646,-96.56965,-6,1
Fort Worth,TX,76108,32.762563,-97.48079,-6,1
Beaumont,TX,77707,30.065029,-94.18031,-6,1
Manteca,CA,95336,37.812815,-121.21416,-8,1
Long Lake,WI,54542,45.920035,-88.68929,-6,1
Mendota,MN,55150,44.884265,-93.16415,-6,1
Cedar Hill,TN,37032,36.522355,-87.02542,-6,1
Mount Carmel,TN,37645,36.560966,-82.65855,-5,1
Louisville,KY,40272,38.096056,-85.85994,-5,1
Feesburg,OH,45119,38.880632,-84.00874,-5,1
Taswell,IN,47175,38.355935,-86.55656,-5,0
Cory,IN,47846,39.377883,-87.20462,-5,0
Farmersburg,IN,47850,39.25182,-87.40974,-5,0
Oilmont,MT,59466,48.842195,-111.59529,-7,1
Kremlin,MT,59532,48.597362,-110.077,-7,1
North Chicago,IL,60086,42.43335,-87.776595,-6,1
New England,ND,58647,46.511555,-102.8735,-7,1
White Earth,ND,58794,48.298407,-102.76645,-6,1
Quinton,AL,35130,33.640629,-87.11584,-6,1
Bynum,AL,36253,33.762195,-85.837828,-6,1
Atlanta,GA,30314,33.758056,-84.42268,-5,1
Tallapoosa,GA,30716,33.744222,-85.286982,-5,1
Fowlstown,GA,31752,30.803291,-84.54711,-5,1
Bagdad,FL,32530,30.598564,-87.031496,-6,1
Winter Springs,FL,32719,28.744752,-81.22328,-5,1
Paisley,FL,32767,29.008612,-81.50174,-5,1
Harman,WV,26270,38.915141,-79.53066,-5,1
National Park,NJ,8063,39.867158,-75.1802,-5,1
Staten Island,NY,10314,40.606337,-74.14513,-5,1
Washington,DC,20077,38.893311,-77.014647,-5,1
Arlington,VA,22219,38.880811,-77.11295,-5,1
Crozier,VA,23039,37.643406,-77.80709,-5,1
Philadelphia,PA,19120,40.033944,-75.12118,-5,1
Shartlesville,PA,19554,40.513794,-76.10833,-5,1
Hendersonville,NC,28971,35.350962,-82.494187,-5,1
Wilson,NC,27895,35.719923,-77.926691,-5,1
Dingle,ID,83233,42.177359,-111.217381,-7,1
Houston,TX,77065,29.927675,-95.60547,-6,1
Chanute,KS,66720,37.666078,-95.45681,-6,1
Kechi,KS,67067,37.795395,-97.27309,-6,1
Bard,NM,88411,35.174099,-103.18444,-7,1
Las Vegas,NV,89115,36.233655,-115.06881,-8,1
Jayton,TX,79528,33.238378,-100.57389,-6,1
Dupont,LA,71329,31.095889,-91.97899,-6,1
Wisner,LA,71378,31.938233,-91.70832,-6,1
Columbia,LA,71418,32.130124,-92.06755,-6,1
Sims,AR,71969,34.679542,-93.61788,-6,1
Umatilla,OR,97882,45.915993,-119.33008,-8,1
Canyondam,CA,95923,40.187554,-121.1152,-8,1
Adams,KY,41201,38.076051,-82.73975,-5,1
Scotts,MI,49088,42.187577,-85.42621,-5,1
West Salem,OH,44287,40.957955,-82.12114,-5,1
Lucasville,OH,45699,38.793335,-82.96046,-5,1
Laurel,FL,34272,27.146963,-82.425512,-5,1
Sherrill,NY,13461,43.070808,-75.59912,-5,1
Tionesta,PA,16353,41.493473,-79.3902,-5,1
Houtzdale,PA,16651,40.827635,-78.36046,-5,1
Gifford,PA,16732,41.850657,-78.60663,-5,1
Miami,FL,33158,25.637132,-80.31641,-5,1
New York,NY,10173,40.754302,-73.97955,-5,1
Turbeville,SC,29162,33.88759,-80.01013,-5,1
Beavertown,PA,17813,40.768922,-77.17854,-5,1
Glen Riddle Lima,PA,19037,39.934047,-75.405987,-5,1
Bernville,PA,19506,40.453886,-76.12911,-5,1
Rodney,MI,49342,43.696188,-85.30996,-5,1
Peterson,AL,35478,33.306606,-87.453224,-6,1
Delmar,AL,35551,34.145939,-87.373241,-6,1
Nashville,TN,37213,36.167179,-86.76777,-6,1
Huntington,WV,25713,38.413384,-82.277401,-5,1
Crofton,KY,42217,37.04413,-87.48219,-6,1
Somerville,MA,2143,42.381929,-71.09908,-5,1
Llewellyn,PA,17944,40.672834,-76.27989,-5,1
Sugar Run,PA,18846,41.600392,-76.24243,-5,1
Sellersville,PA,18960,40.361206,-75.31101,-5,1
Berea,WV,26327,39.122023,-80.95448,-5,1
Camden,WV,26338,39.09666,-80.62283,-5,1
Coolville,OH,45723,39.22241,-81.81945,-5,1
Bloomington,IN,47408,39.183164,-86.50293,-5,0
Miami Beach,FL,33239,25.558428,-80.458168,-5,1
Saint John,ND,58369,48.937584,-99.8055,-6,1
Bloomfield,MT,59315,47.441629,-104.86652,-7,1
Bensenville,IL,60105,41.839679,-88.088716,-6,1
Gibson City,IL,60936,40.463079,-88.3731,-6,1
Metairie,LA,70033,29.677893,-90.0901,-6,1
Deerfield,MO,64741,37.825966,-94.55673,-6,1
Raymondville,MO,65555,37.37815,-91.78576,-6,1
Nortonville,KS,66060,39.415907,-95.32966,-6,1
Barnesville,MN,56514,46.653912,-96.42891,-6,1
Salem,SD,57058,43.73161,-97.38526,-6,1
Miller,SD,57362,44.523028,-99.03397,-6,1
Hornersville,MO,63855,36.048254,-90.08539,-6,1
De Kalb,MO,64440,39.585185,-94.90957,-6,1
Black Rock,AR,72415,36.120567,-91.15045,-6,1
Golden,CO,80401,39.735745,-105.19337,-7,1
Florissant,CO,80816,38.876897,-105.30711,-7,1
Victor,ID,83455,43.636332,-111.14842,-7,1
Konawa,OK,74894,34.955971,-96.754575,-6,1
Dallas,TX,75378,32.767268,-96.777626,-6,1
Fielding,UT,84311,41.81571,-112.11338,-7,1
Fort Mohave,AZ,86426,35.013495,-114.58524,-7,0
Nipton,CA,92364,35.46019,-115.49467,-8,1
Sacramento,CA,94259,38.377411,-121.444429,-8,1
Campbell,CA,95008,37.278843,-121.95446,-8,1
Spokane,WA,99214,47.653568,-117.431742,-8,1
Shoreham,VT,5770,43.892373,-73.31583,-5,1
Lyndon,VT,5849,44.497557,-71.950519,-5,1
Eatontown,NJ,7799,40.302718,-74.24928,-5,1
Holtsville,NY,501,40.922326,-72.637078,-5,1
Carolina,PR,988,18.393355,-65.972495,-4,0
Weston,MA,2193,42.446396,-71.459405,-5,1
Warrens,WI,54666,44.134587,-90.43289,-6,1
Cynthiana,KY,41031,38.397678,-84.2939,-5,1
Kuttawa,KY,42055,37.058356,-88.14097,-6,1
Springport,IN,47386,40.058307,-85.38566,-5,0
East Orland,ME,4431,44.56801,-68.68116,-5,1
Orrington,ME,4474,44.721393,-68.78905,-5,1
Sandy Hook,CT,6482,41.411536,-73.24888,-5,1
Parker,PA,16049,41.097836,-79.66317,-5,1
Limestone,PA,16234,41.127485,-79.32695,-5,1
Karlsruhe,ND,58744,48.102064,-100.61537,-6,1
Armington,IL,61721,40.341123,-89.32028,-6,1
Dallas,TX,75249,32.639661,-96.95317,-6,1
Snowmass,CO,81654,39.254607,-106.97888,-7,1
Yellowstone National Park,WY,82190,44.890668,-110.89421,-7,1
Bittinger,MD,21522,39.614779,-79.24494,-5,1
Easton,MD,21601,38.777863,-76.0782,-5,1
Preston,MD,21655,38.747216,-75.91459,-5,1
Silver Bay,MN,55614,47.314743,-91.25765,-6,1
Irene,SD,57037,43.104527,-97.24905,-6,1
Menno,SD,57045,43.214133,-97.53946,-6,1
Los Angeles,CA,90061,33.923365,-118.27591,-8,1
West Des Moines,IA,50398,41.594543,-93.785502,-6,1
Pomona,CA,91799,33.786594,-118.298662,-8,1
Baton Rouge,LA,70808,30.411391,-91.1497,-6,1
Mission Viejo,CA,92692,33.615462,-117.64093,-8,1
Clarkesville,GA,30523,34.700311,-83.51879,-5,1
Port Bolivar,TX,77650,29.43186,-94.68252,-6,1
Hollywood,FL,33083,26.145724,-80.448254,-5,1
Newman Lake,WA,99025,47.751434,-117.06934,-8,1
Foley,AL,36536,30.42216,-87.706371,-6,1
Briggsville,AR,72828,34.929705,-93.53009,-6,1
Glen Allan,MS,38744,33.028345,-91.05179,-6,1
McHenry,MS,39561,30.704034,-89.15395,-6,1
Zenda,KS,67159,37.422585,-98.30304,-6,1
Cincinnati,OH,45214,39.12056,-84.53575,-5,1
Glen Oaks,NY,11004,40.742944,-73.70956,-5,1
Georgiana,AL,36033,31.655458,-86.76737,-6,1
Rosebud,MO,63091,38.387446,-91.39332,-6,1
Rush,KY,41168,38.298546,-82.77714,-5,1
Belvidere,SD,57521,43.839641,-101.26996,-7,1
Arcola,IN,46704,41.103797,-85.292474,-5,0
Carrie,KY,41725,37.33195,-83.02976,-5,1
Jeff,KY,41751,37.207333,-83.13361,-5,1
Mount Hermon,KY,42157,36.778567,-85.81772,-6,1
Algona,IA,50511,43.0739,-94.22602,-6,1
Harcourt,IA,50544,42.259002,-94.17666,-6,1
Peterson,IA,51047,42.934345,-95.34343,-6,1
Champion,PA,15622,40.038201,-79.30426,-5,1
Rector,PA,15677,40.175368,-79.23651,-5,1
Ernest,PA,15739,40.677609,-79.16422,-5,1
Biddeford Pool,ME,4006,43.436049,-70.3598,-5,1
Portland,ME,4101,43.660525,-70.25862,-5,1
Washington,ME,4574,44.274007,-69.38896,-5,1
Woolwich,ME,4579,43.949901,-69.78298,-5,1
Norwalk,CT,6859,41.308873,-73.363661,-5,1
Talcott,WV,24981,37.654267,-80.72899,-5,1
Glen White,WV,25849,37.731521,-81.28108,-5,1
Baltimore,MD,21214,39.351857,-76.56399,-5,1
Midlothian,MD,21543,39.63664,-78.95027,-5,1
Gordonsville,VA,22942,38.125214,-78.197,-5,1
Leola,PA,17540,40.096346,-76.19007,-5,1
Slate Run,PA,17769,41.33275,-77.023601,-5,1
Levittown,PA,19055,40.149009,-74.83617,-5,1
Brooklyn,NY,11214,40.598994,-73.99611,-5,1
Albany,NY,12211,42.705345,-73.76924,-5,1
Schenectady,NY,12325,42.833261,-74.058015,-5,1
Eagle Bay,NY,13331,43.822824,-74.87283,-5,1
Catano,PR,962,18.437683,-66.13847,-4,0
Ashby,MA,1431,42.672005,-71.8137,-5,1
Conway,NC,27820,36.416472,-77.23117,-5,1
Webster,ND,58382,48.318106,-98.79973,-6,1
Highland Park,IL,60035,42.181875,-87.80956,-6,1
Goodwine,IL,60939,40.748087,-87.82876,-6,1
Hardin,IL,62047,39.128014,-90.6159,-6,1
Birmingham,AL,35234,33.538504,-86.80602,-6,1
Huntsville,AL,35815,34.733964,-86.522913,-6,1
Saint Catharine,KY,40061,37.773962,-85.201068,-5,1
Olympia,KY,40358,38.057744,-83.6848,-5,1
Williamsport,OH,43164,39.590417,-83.11298,-5,1
Lafayette,IN,47902,40.388656,-86.894908,-5,0
Belleville,MI,48111,42.194865,-83.49083,-5,1
Hubbardston,MI,48845,43.096466,-84.84627,-5,1
Seneca,MI,49280,41.79583,-84.186608,-5,1
Gaylord,MI,49734,45.028411,-84.612207,-5,1
Des Moines,IA,50306,41.672687,-93.572173,-6,1
Lu Verne,IA,50560,42.947984,-94.10845,-6,1
Lake George,NY,12845,43.41928,-73.70766,-5,1
Essex,NY,12936,44.259479,-73.40591,-5,1
Pope,MS,38658,34.181071,-89.90638,-6,1
Wayside,MS,38780,33.272695,-90.995399,-6,1
Pell Lake,WI,53157,42.540048,-88.358167,-6,1
Marshall,WI,53559,43.172619,-89.07464,-6,1
Madison,WI,53786,43.06956,-89.423861,-6,1
Madison,WI,53788,43.076691,-89.37632,-6,1
Scranton,SC,29591,33.927936,-79.76429,-5,1
Creedmoor,NC,27564,36.101529,-78.713346,-5,1
Falls Church,VA,22044,38.859645,-77.15328,-5,1
Petersburg,VA,23805,37.174217,-77.39008,-5,1
Syracuse,NY,13212,43.128534,-76.13931,-5,1
Zionville,NC,28698,36.321009,-81.74404,-5,1
Nebo,WV,25141,38.642203,-81.03691,-5,1
Universal City,CA,91608,34.139397,-118.35034,-8,1
Lake Havasu City,AZ,86406,34.469945,-114.27861,-7,0
Santa Fe,NM,87592,35.521181,-105.981847,-7,1
Sacramento,CA,94267,38.377411,-121.444429,-8,1
San Jose,CA,95173,37.189396,-121.705327,-8,1
Salt Lake City,UT,84127,40.668068,-111.908297,-7,1
Crescent,OR,97733,43.437958,-121.73063,-8,1
Colville,WA,99114,48.658512,-117.7671,-8,1
Susanville,CA,96130,40.474951,-120.67685,-8,1
Portland,OR,97291,45.548616,-123.114725,-8,1
McAfee,NJ,7428,41.181052,-74.51796,-5,1
Vernon,NJ,7462,41.193708,-74.5089,-5,1
Grantham,NH,3753,43.516383,-72.12954,-5,1
Colchester,VT,5446,44.541902,-73.19659,-5,1
Cobalt,CT,6414,41.566668,-72.558055,-5,1
Coto Laurel,PR,780,18.068538,-66.55939,-4,0
Orlando,FL,32891,28.566338,-81.260818,-5,1
Greensboro,GA,30652,33.559342,-83.364156,-5,1
Macon,GA,31202,32.806707,-83.691315,-5,1
Winterthur,DE,19735,39.794396,-75.597598,-5,1
Sterling,VA,20165,39.044855,-77.38701,-5,1
Flintstone,MD,21530,39.697548,-78.53893,-5,1
Orangeburg,SC,29115,33.487767,-80.8564,-5,1
Clifton,CO,81520,39.085981,-108.44444,-7,1
Wiseman,AR,72587,36.226478,-91.82045,-6,1
Merced,CA,95341,37.186872,-120.650351,-8,1
Vina,CA,96092,39.941595,-122.03746,-8,1
Spring Creek,NV,89815,40.644201,-115.64745,-8,1
Los Angeles,CA,90018,34.029112,-118.3183,-8,1
Sun City,CA,92587,33.692876,-117.25038,-8,1
Longview,TX,75604,32.523779,-94.80692,-6,1
Wickenburg,AZ,85330,33.973301,-112.722998,-7,0
Saint Jo,TX,76265,33.701692,-97.53029,-6,1
London,KY,40743,37.134455,-84.045746,-5,1
Oneida,KY,40972,37.25398,-83.61901,-5,1
Gatewood,MO,63942,36.546354,-91.05402,-6,1
Seneca,SD,57473,45.020366,-99.50178,-6,1
Gary,IN,46409,41.544736,-87.32716,-6,1
Knox,IN,46534,41.282822,-86.61613,-5,0
Larwill,IN,46764,41.209244,-85.6322,-5,0
Cohoctah,MI,48816,42.757633,-83.938967,-5,1
Admire,KS,66830,38.614057,-96.08821,-6,1
Parsons,KS,67357,37.339913,-95.25834,-6,1
Farnam,NE,69029,40.756879,-100.21881,-6,1
Saint Cloud,MN,56399,45.52886,-94.593338,-6,1
Bismarck,ND,58502,46.8887,-100.681855,-6,1
Williston,ND,58802,48.168836,-103.614824,-6,1
Ryegate,MT,59074,46.367286,-109.27608,-7,1
Cisne,IL,62823,38.51684,-88.43531,-6,1
Saint Charles,MO,63303,38.762715,-90.53903,-6,1
Greenway,AR,72430,36.334551,-90.19067,-6,1
Houma,LA,70361,29.382117,-90.865568,-6,1
Dryden,TX,78851,30.075997,-101.95574,-6,1
Adel,OR,97620,42.227477,-119.88141,-8,1
Renton,WA,98056,47.510739,-122.18372,-8,1
Coulee City,WA,99115,47.646132,-119.3827,-8,1
Springdale,WA,99173,48.030848,-117.79563,-8,1
Roy,NM,87743,36.004279,-103.86353,-7,1
San Anselmo,CA,94960,37.981623,-122.56884,-8,1
Las Vegas,NV,89119,36.088922,-115.13905,-8,1
Scooba,MS,39358,32.838485,-88.48707,-6,1
Twelve Mile,IN,46988,40.870115,-86.23359,-5,0
Grantsburg,IN,47123,38.284524,-86.46103,-5,0
Kissimmee,FL,34745,27.995287,-81.259332,-5,1
Sun City Center,FL,33573,27.713353,-82.35965,-5,1
Saint Louis,MO,63156,38.6531,-90.243462,-6,1
Bevier,MO,63532,39.75496,-92.57057,-6,1
Reamstown,PA,17567,40.209941,-76.116445,-5,1
Cumbola,PA,17930,40.711162,-76.13678,-5,1
Wilkes Barre,PA,18766,41.244781,-75.88959,-5,1
Albany,LA,70711,30.508318,-90.58546,-6,1
Ethel,LA,70730,30.810733,-91.11541,-6,1
Marion,LA,71260,32.885372,-92.23581,-6,1
Noyes,MN,56740,48.771938,-96.812921,-6,1
Oakville,IA,52646,41.069373,-91.01429,-6,1
Afton,WI,53501,42.605454,-89.070448,-6,1
Short Creek,OH,43989,40.29649,-81.102502,-5,1
Wickliffe,OH,44092,41.603581,-81.47087,-5,1
Cincinnati,OH,45228,39.070561,-84.417891,-5,1
Greenville,OH,45331,40.094141,-84.63574,-5,1
Ironton,OH,45638,38.535109,-82.6737,-5,1
Clifford,IN,47226,39.28249,-85.86852,-5,0
Dale,IN,47523,38.170876,-86.99889,-6,1
Dodgeville,MI,49921,47.093922,-88.57894,-5,1
Matlock,IA,51244,43.242958,-95.93448,-6,1
Spring Garden,AL,36275,33.977829,-85.552143,-6,1
Caledonia,ND,58219,47.472415,-96.8887,-6,1
West Yellowstone,MT,59758,44.727561,-111.18723,-7,1
Dayton,MT,59914,47.868708,-114.2778,-7,1
Kalamazoo,MI,49008,42.26549,-85.61098,-5,1
Nancy,KY,42544,37.029286,-84.81365,-5,1
Kimball,MN,55353,45.328802,-94.32528,-6,1
Roopville,GA,30170,33.434562,-85.16973,-5,1
West Willow,PA,17583,39.972349,-76.28733,-5,1
Milton,PA,17847,41.010754,-76.83647,-5,1
Crocheron,MD,21627,38.17656,-76.04321,-5,1
Preble,NY,13141,42.7707,-76.18642,-5,1
Fishers Landing,NY,13641,44.207681,-75.914556,-5,1
Rebersburg,PA,16872,40.966199,-77.35299,-5,1
Garrisonville,VA,22463,38.468432,-77.461213,-5,1
Crumpler,WV,24825,37.421641,-81.34504,-5,1
Errol,NH,3579,44.789296,-71.15394,-5,1
Porter,ME,4068,43.833831,-70.93094,-5,1
Patten,ME,4765,46.024219,-68.49241,-5,1
Absecon,NJ,8201,39.457517,-74.50914,-5,1
White Plains,NY,10603,41.053182,-73.77672,-5,1
New York,NY,11517,40.679845,-73.986415,-5,1
Salinas,CA,93905,36.681161,-121.61538,-8,1
Iron River,WI,54847,46.553351,-91.37996,-6,1
Ontario,NY,14519,43.227921,-77.30097,-5,1
Jenners,PA,15546,40.14376,-79.04944,-5,1
Big Run,PA,15715,40.969945,-78.87784,-5,1
New Castle,PA,16103,40.989662,-80.308376,-5,1
Tallahassee,FL,32314,30.479347,-84.346204,-5,1
Washington,DC,20414,38.883962,-77.022098,-5,1
Washington,DC,20534,38.894075,-77.01254,-5,1
Riverdale,MD,20738,38.833563,-76.877743,-5,1
Pylesville,MD,21132,39.696621,-76.42781,-5,1
Arlington,VA,22234,38.880811,-77.11295,-5,1
Fredericksburg,VA,22412,38.184716,-77.662559,-5,1
Austell,GA,30106,33.828061,-84.62593,-5,1
Punta Gorda,FL,33982,26.958821,-81.95134,-5,1
Montgomery,AL,36113,32.359588,-86.34434,-6,1
Lake Luzerne,NY,12846,43.329851,-73.82911,-5,1
Preble,NY,13149,42.718259,-76.149045,-5,1
Thorndike,ME,4986,44.555643,-69.23241,-5,1
Hartford,CT,6120,41.784794,-72.67378,-5,1
Midland Park,NJ,7432,40.99312,-74.14286,-5,1
Milton,MA,2186,42.253074,-71.07496,-5,1
Climax,MI,49034,42.239393,-85.33499,-5,1
Wiggins,MS,39577,30.94336,-89.17912,-6,1
Old Fort,OH,44861,41.240649,-83.15,-5,1
Mobile,AL,36675,30.658865,-88.177975,-6,1
Viola,TN,37394,35.538116,-85.86169,-6,1
Braden,TN,38010,35.288624,-89.48802,-6,1
Rosedale,MS,38769,33.850803,-90.9695,-6,1
Conklin,MI,49403,43.125652,-85.84983,-5,1
Hawarden,IA,51023,43.005927,-96.4709,-6,1
Inverness,FL,34450,28.829773,-82.29019,-5,1
Duarte,CA,91009,33.786594,-118.298662,-8,1
Edison,CA,93220,35.357018,-118.810069,-8,1
Mindoro,WI,54644,44.029269,-91.06484,-6,1
Buffalo,MN,55313,45.175558,-93.85441,-6,1
Huntley,IL,60142,42.171973,-88.42891,-6,1
Downs,IL,61736,40.395487,-88.8498,-6,1
Camdenton,MO,65020,38.032648,-92.78269,-6,1
Mount Sterling,MO,65062,38.493511,-91.65954,-6,1
Bendavis,MO,65433,37.309426,-92.214372,-6,1
Topeka,KS,66628,39.042939,-95.769657,-6,1
Moundridge,KS,67107,38.193313,-97.52827,-6,1
Wichita,KS,67207,37.669803,-97.23289,-6,1
Roff,OK,74865,34.618331,-96.81397,-6,1
Ladonia,TX,75449,33.427504,-95.95578,-6,1
Longview,TX,75606,32.369393,-94.616062,-6,1
Ratcliff,TX,75858,31.369811,-95.09184,-6,1
Grapevine,TX,76051,32.93195,-97.08498,-6,1
Houston,TX,77226,29.83399,-95.434241,-6,1
Madisonville,TX,77864,30.956147,-95.91606,-6,1
Clarksdale,MO,64430,39.827889,-94.56785,-6,1
Middle River,MN,56737,48.436061,-96.06973,-6,1
Lafe,AR,72436,36.205251,-90.49913,-6,1
Parkdale,AR,71661,33.133126,-91.53103,-6,1
Salt Lake City,UT,84113,40.763322,-111.83364,-7,1
Heber,AZ,85928,34.563994,-110.55929,-7,0
Maxwell,CA,95955,39.283329,-122.20206,-8,1
San Diego,CA,92137,32.85377,-117.119744,-8,1
Wasco,CA,93280,35.605045,-119.37143,-8,1
Los Osos,CA,93412,35.347065,-120.455345,-8,1
Winnsboro,SC,29180,34.369441,-81.08218,-5,1
Columbia,SC,29207,34.021442,-80.94144,-5,1
Atlanta,GA,30363,33.844371,-84.47405,-5,1
Gainestown,AL,36540,31.453836,-87.64373,-6,1
Greenfield,TN,38230,36.154281,-88.76867,-6,1
Pelahatchie,MS,39145,32.335063,-89.80491,-6,1
Sandersville,MS,39477,31.788517,-89.03379,-6,1
Louisville,KY,40241,38.305636,-85.58424,-5,1
Flat Rock,OH,44828,41.234403,-82.86059,-5,1
Fort Lauderdale,FL,33306,26.165212,-80.11379,-5,1
Vallejo,CA,94590,38.105219,-122.24571,-8,1
Salida,CA,95368,37.708727,-121.08928,-8,1
Gig Harbor,WA,98335,47.301252,-122.60562,-8,1
Anchorage,AK,99502,61.153693,-149.95932,-9,1
Salt Lake City,UT,84145,40.668068,-111.908297,-7,1
Provo,UT,84605,40.176975,-111.536036,-7,1
Kanab,UT,84741,37.162224,-112.11431,-7,1
Jackson,WY,83002,43.50537,-110.786527,-7,1
Twin Falls,ID,83301,42.530288,-114.47509,-7,1
Weott,CA,95571,40.322683,-123.92367,-8,1
Springfield,MA,1129,42.121031,-72.4896,-5,1
Chattanooga,TN,37406,35.065723,-85.25014,-5,1
Saint Cloud,MN,56302,45.49343,-94.643922,-6,1
Steuben,WI,54657,43.194284,-90.8911,-6,1
Summerfield,OH,43788,39.799978,-81.33548,-5,1
Lakeville,OH,44638,40.657511,-82.13584,-5,1
Wilkesville,OH,45695,39.137773,-82.36543,-5,1
Cincinnati,OH,45944,39.166759,-84.53822,-5,1
Hubbell,MI,49934,47.170691,-88.43396,-5,1
Minden,IA,51553,41.425925,-95.5461,-6,1
Riverton,IA,51650,40.679816,-95.56494,-6,1
Ixonia,WI,53036,43.178685,-88.5739,-6,1
Flatwoods,KY,41139,38.52032,-82.72175,-5,1
Dexter,KY,42036,36.731901,-88.24594,-6,1
Gracey,KY,42232,36.847924,-87.6579,-6,1
Big Clifty,KY,42712,37.581023,-86.15642,-5,1
Cottleville,MO,63338,38.750949,-90.536784,-6,1
Ferndale,MI,48220,42.460986,-83.13398,-5,1
